주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
117-2-000006,구룡,공영,노외,서울특별시 금천구 독산로107길13(독산동),서울특별시 금천구 독산동 964,21,5,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,0,0,5,65,0,0,50000,현금+신용카드,경차50퍼센트할인,금천구시설관리공단,02-809-0061,37.4778850000,126.9027670000,Y,2025-09-01
117-2-000007,독산4동,공영,노외,서울특별시 금천구 독산로78다길 9 (독산동),서울특별시 금천구 독산동 187-40,63,5,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,0,0,5,65,0,0,50000,현금+신용카드,경차50퍼센트할인,금천구시설관리공단,02-809-0061,37.4694300000,126.9045060000,Y,2025-09-01
117-2-000008,시흥1동,공영,노외,서울특별시 금천구 시흥대로51길93(시흥동),서울특별시 금천구 시흥동 555-33,84,5,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,0,0,5,65,0,0,50000,현금+신용카드,경차50퍼센트할인,금천구시설관리공단,02-809-0061,37.4506860000,126.8967060000,Y,2025-09-01
117-2-000009,시흥3동,공영,노외,서울특별시 금천구 시흥대로28길 35-9 (시흥동),서울특별시 금천구 시흥동 942-6,44,5,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,0,0,5,65,0,0,50000,현금+신용카드,경차50퍼센트할인,금천구시설관리공단,02-809-0061,37.4429390000,126.9057100000,Y,2025-09-01
117-2-000010,삼성,공영,노외,서울특별시 금천구 독산로24마길 30 (시흥동),서울특별시 금천구 시흥동 171-1,51,5,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,0,0,5,65,0,0,50000,현금+신용카드,경차50퍼센트할인,금천구시설관리공단,02-809-0061,37.4545450000,126.9090030000,Y,2025-09-01
117-2-000011,효봉,공영,노외,서울특별시 금천구 독산로50마길 6 (시흥동),서울특별시 금천구 시흥동 3-129,69,5,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,0,0,5,65,0,0,50000,현금+신용카드,경차50퍼센트할인,금천구시설관리공단,02-809-0061,37.4607320000,126.9109470000,Y,2025-09-01
117-2-000012,시흥4동,공영,노외,서울특별시 금천구 독산로36나길 21 (시흥동),서울특별시 금천구 시흥동 704-56,124,5,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,0,0,5,65,0,0,50000,현금+신용카드,경차50퍼센트할인,금천구시설관리공단,02-809-0061,37.4593480000,126.9093510000,Y,2025-09-01
117-2-000027,가산디지털서측,공영,노외,서울특별시 금천구 가산디지털1로 226(가산동),서울특별시 금천구 가산동 505-3,160,3,미시행,평일,08:30,19:00,00:00,00:00,00:00,00:00,유료,0,0,5,150,600,9000,100000,현금+신용카드,경차50퍼센트할인,금천구시설관리공단,02-809-0061,37.4854210000,126.8799570000,Y,2025-09-01
117-4-000001,현대주차장,민영,노외,서울특별시 금천구 시흥대로 288-8(독산동),서울특별시 금천구 독산동 1077-8,20,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1500,10,500,,10000,90000,현금+신용카드,,현대주차장,02-803-0994,37.4592810000,126.8993140000,Y,2025-09-01
117-4-000002,길목주차장,민영,노외,서울특별시 금천구 독산로 310(독산동),서울특별시 금천구 독산동 977-22,31,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,10000,130000,현금+신용카드,,길목주차장,,37.4743350000,126.9035680000,Y,2025-09-01
117-4-000003,제일주차장,민영,노외,서울특별시 금천구 독산로77길 35(독산동),서울특별시 금천구 독산동 197-5,16,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,2000,30,1000,,10000,120000,현금+신용카드,,제일주차장,,37.4701160000,126.9006160000,Y,2025-09-01
117-4-000004,문성주차장,민영,노외,서울특별시 금천구 시흥대로122길 19(독산동),서울특별시 금천구 독산동 285-28,6,3,미시행,평일+토요일,08:00,18:00,10:00,18:00,00:00,00:00,유료,60,3000,,,,,,현금+신용카드,,문성주차장,,37.4694300000,126.8994010000,Y,2025-09-01
117-4-000005,새울주차장,민영,노외,서울특별시 금천구 시흥대로 414(독산동),서울특별시 금천구 독산동 287-6,66,3,미시행,평일+토요일+공휴일,07:00,23:59,07:00,23:59,09:00,18:00,유료,20,1000,10,500,,30000,130000,현금+신용카드,이용시간 외 입출차 불가,새울주차장,02-858-8285,37.4705840000,126.8985530000,Y,2025-09-01
117-4-000006,은행나무 주차장,민영,노외,서울특별시 금천구 금하로 717(시흥동),서울특별시 금천구 시흥동 830-9,5,3,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,1500,,,,10000,,현금+신용카드,,은행나무 주차장,02-803-4041,37.4508520000,126.9096730000,Y,2025-09-01
