주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
123-2-000003,마천동3,공영,노외,서울특별시 송파구 마천로 301-1,서울특별시 송파구 마천동 128-4,47,4,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,100,0,0,0,0,75000,카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,02-430-6790,37.496088,127.1497803,,2021-02-18
123-2-000004,천마,공영,노외,서울특별시 송파구 성내천로33가길 20,서울특별시 송파구 마천동 산1-5,140,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,50,0,0,0,0,60000,카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,02-430-7240,37.500247,127.154843,,2021-02-18
123-2-000005,삼전동,공영,노외,서울특별시 송파구 백제고분로32길 25-17,서울특별시 송파구 삼전동 175-8,198,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,50,0,0,0,0,60000,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,02-412-1532,37.5002483,127.0958777,,2021-02-18
123-2-000006,송파동,공영,노외,서울특별시 송파구 백제고분로44길13-25,서울특별시 송파구 송파동 128,85,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,50,0,0,0,0,60000,카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,070-8129-2372,37.50702281,127.113321,,2021-02-18
123-2-000008,풍납1공영,공영,노외,서울특별시 송파구 풍성로25나길 6,서울특별시 송파구 풍납동 154,56,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,50,0,0,0,0,60000,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구,02-2147-3200,37.53523908,127.1201531,,2021-02-18
123-2-000009,풍납2공영,공영,노외,서울특별시 송파구 풍성로5길 16,서울특별시 송파구 풍납동 175,81,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,50,0,0,0,0,60000,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구,02-2147-3200,37.5361143,127.1159756,,2021-02-18
123-2-000010,거여동공영,공영,노외,서울특별시 송파구 오금로68길 8,서울특별시 송파구 거여동 33-16,131,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,50,0,0,0,0,60000,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구,02-2147-3200,37.492249,127.150388,,2021-02-18
123-2-000011,문정근린공원,공영,노외,서울특별시 송파구 문정로 지하12,서울특별시 송파구 문정동38-3외2,290,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,0,0,0,0,120000,카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,02-431-0166,37.485972,127.1238958,,2021-02-18
123-2-000012,송파근린공원주차장,공영,노외,서울특별시 송파구 백제고분로42길5,서울특별시 송파구 송파동 113-2,324,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0,0,0,0,0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구,02-418-3854,37.5059306,127.1097053,,2021-02-18
123-2-000013,방이고분 주차장,공영,노외,서울특별시 송파구 오금로219,서울특별시 송파구 방이동 125,61,4,요일제,평일+토요일,09:00,18:00,09:00,15:00,00:00,00:00,유료,5,100,0,0,0,10800,50000,현금 카드,"[서울특별시 송파구 주차장설치 및 관리조례 제5조 제1항의 별표1 주차요금 감면]*면제 - 모범납세자   ◆ 확인증명:서울시장,송파구청장                   ,국세청장이 교부한                   성실납세증 표지 부                     착차량   ◆ 표창일로부터 1년간 면제       (표창일자 확인) - 구정유공자   ◆ 확인증명 : 송파구청장이 발행                    한 유공주민 표지",서울특별시 송파구 시설관리공단,02-3431-4155,37.50757311,127.1181634,,2021-02-18
123-2-000014,석촌고분 주차장,공영,노외,서울특별시 송파구 가락로7길 21,서울특별시 송파구 석촌동 248,63,5,요일제,평일+토요일,09:00,18:00,09:00,15:00,00:00,00:00,유료,5,50,0,0,0,5400,30000,현금 카드,"[서울특별시 송파구 주차장설치 및 관리조례 제5조 제1항의 별표1 주차요금 감면]*면제 - 모범납세자   ◆ 확인증명:서울시장,송파구청장                   ,국세청장이 교부한                   성실납세증 표지 부                     착차량   ◆ 표창일로부터 1년간 면제       (표창일자 확인) - 구정유공자   ◆ 확인증명 : 송파구청장이 발행                    한 유공주민 표지",서울특별시 송파구 시설관리공단,02-3431-1763,37.50214179,127.102815,,2021-02-18
123-2-000015,서호1,공영,노외,서울특별시 송파구 석촌호수로197,서울특별시 송파구 잠실동 47,15,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0,0,0,0,0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,02-2157-1096,37.506607,127.0989034,,2021-02-18
123-2-000016,서호2,공영,노외,서울특별시 송파구 잠실로148,서울특별시 송파구 잠실동 47,18,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0,0,0,0,0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,02-2157-1096,37.5103180005,127.1010922708,,2021-02-18
123-2-000017,송파나루공원 동호주차장,공영,노외,서울특별시 송파구 잠실로180,서울특별시 송파구 신천동 32,20,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0,0,0,0,0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구,02-424-1199,37.5121041629,127.1077049278,,2021-02-18
123-2-000018,서울놀이마당,공영,노외,서울특별시 송파구 삼학사로 136,서울특별시 송파구 잠실동 47,17,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0,0,0,0,0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,02-2157-1096,37.5090627339,127.0978678140,,2021-02-18
123-2-000019,아시아공원,공영,노외,서울특별시 송파구 올림픽로44,서울특별시 송파구 잠실동 84,115,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0,0,0,0,0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,02-415-7734,37.51068203,127.0759347,,2021-02-18
123-2-000020,풍납유수지,공영,노외,서울특별시 송파구 올림픽로41길 108,서울특별시 송파구 풍납동 387,234,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,0,10,500,0,10000,0,현금 카드,*면제 - 모범납세자·성실납세증·구정유공주민 표지 부착차량(1년간)*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구,02-2147-3200,37.52510722,127.1095240026,,2021-02-18
123-2-000021,탄천,공영,노외,서울특별시 송파구 탄천동로 36,서울특별시 송파구 잠실동 1082-1,859,기타,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,420,2500,60,1200,0,0,60000,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,02-417-0739,37.51534252,127.069268,,2021-02-18
123-2-000022,가락동1(체비지),공영,노외,서울특별시 송파구 중대로9길 13-14,서울특별시 송파구 가락동98-1,48,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,0,0,0,0,0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,02-430-1580,37.49425914,127.118803,,2021-02-18
123-2-000023,가락동2(체비지),공영,노외,서울특별시 송파구 중대로9길 16,서울특별시 송파구 가락동80-2 외 1,84,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,0,0,0,0,0,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,02-401-1580,37.49464763,127.1196041,,2021-02-18
123-2-000024,장지동 문정동(체비지),공영,노외,서울특별시 송파구 송이로31길,서울특별시 송파구 문정동2-5,101,4,요일제,평일+토요일+공휴일,06:00,21:00,06:00,21:00,06:00,21:00,유료,5,100,0,0,0,0,50000,현금 카드,*면제 - 모범납세자·성실납세증· - 구정유공주민 표지 부착차량*80할인 - 장애인 자가운전차량 - 국가유공상이자 자가운전차량*50할인 - 경차(승요차1000cc미만) - 저공해차량 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 승용차요일제 참여차량   (전자태그 발급차량) - 다둥이카드 소지자 (2자녀)*송파구주차장설치및관리조례에서 정한차량,서울특별시 송파구 시설관리공단,02-407-1500,37.49398264,127.1378406,,2021-02-18
123-2-000025,풍납시장,공영,노외,서울특별시 송파구 바람드리길 50,서울특별시 송파구 풍납동 152-81,15,5,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,유료,30,500,30,500,0,0,50000,현금 카드,,서울특별시 송파구,02-472-2050,37.53725998,127.1210796,,2021-02-18
123-2-000026,잠실나루역 환승주차장 (노상),공영,노외,서울특별시 송파구 오금로20,서울특별시 송파구 신천동 15,30,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0,0,0,0,0,현금 카드,"*면제 - 성실납세표지 부착차량(1년간) - 긴급자동차 *80할인 - 장애인, 국가유공자 (전,공상)*50할인 - 환승목적 주차차량 - 경차 - 저공해차량 - 5.18민주유공자 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 요일제 참여차량 - 다둥이카드 소지자 (2자녀)",서울특별시,02-2290-6209,37.5206867318,127.1038110894,,2021-02-18
123-2-000027,신천유수지 주차장,공영,노외,서울특별시 송파구 오금로 1,서울특별시 송파구 신천동 14,222,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0,0,0,0,0,현금 카드,"*면제 - 성실납세표지 부착차량(1년간) - 긴급자동차*80할인 - 장애인, 국가유공자 (전,공상)*50할인 - 환승목적 주차차량 - 경차 - 저공해차량 - 5.18민주유공자 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 요일제 참여차량 - 다둥이카드 소지자 (2자녀)",서울특별시,02-2290-6209,37.5223926,127.102983,,2021-02-18
123-2-000028,복정역 환승,공영,노외,서울특별시 송파구 송파대로 지하 6,서울특별시 송파구 장지동 561-9,367,4,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0,0,0,0,0,현금 카드,"*면제 - 성실납세표지 부착차량(1년간) - 긴급자동차*80할인 - 장애인, 국가유공자 (전,공상)*50할인 - 환승목적 주차차량 - 경차 - 저공해차량 - 5.18민주유공자 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 요일제 참여차량 - 다둥이카드 소지자 (2자녀)",서울특별시,02-3443-9240,37.47105537,127.1267698,,2021-02-18
123-2-000029,잠실역환승,공영,노외,서울특별시 송파구 올림픽로 300(신천동),서울특별시 송파구 신천동 29,355,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0,0,0,0,0,현금 카드,"*면제 - 성실납세표지 부착차량(1년간) - 긴급자동차*80할인 - 장애인, 국가유공자 (전,공상)*50할인 - 환승목적 주차차량 - 경차 - 저공해차량 - 5.18민주유공자 - 다둥이카드 소지자 (3자녀 이상)*30할인 - 요일제 참여차량 - 다둥이카드 소지자 (2자녀)",서울특별시,02-2290-4628,37.5137525,127.1044541,,2021-02-18
