주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
118-2-000022,대림운동장공영주차장,공영,노외,서울특별시 영등포구 가마산로31길 16,,192,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,50,5,50,0,0,65000,카드,,서울특별시 영등포구시설관리공단,02-2677-1401,37.49967021,126.8939948,Y,2025-06-01
118-2-000023,영등포동제3공영주차장,공영,노외,서울특별시 영등포구 영중로 15,,172,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,5,250,0,0,120000,카드,,서울특별시 영등포구시설관리공단,02-2677-1401,37.51723371,126.903716,Y,2025-06-01
118-2-000024,신길1동공영주차장,공영,노외,서울특별시 영등포구 도신로62길 22,,13,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,0,0,70000,카드,,서울특별시 영등포구시설관리공단,02-2677-1401,37.510415,126.918608,Y,2025-06-01
118-2-000025,신길7동공영주차장,공영,노외,서울특별시 영등포구 여의대방로45길 18,,17,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,카드,월정기만 운영(시간주차불가),서울특별시 영등포구시설관리공단,02-2677-1401,37.508444,126.922235,Y,2025-06-01
118-2-000026,문래근린공원공영주차장,공영,노외,서울특별시 영등포구 당산로1,,41,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,5,250,0,0,140000,카드,,서울특별시 영등포구시설관리공단,02-2677-1401,37.51512033,126.8936472,Y,2025-06-01
118-2-000027,신길5동공영주차장,공영,노외,,서울특별시 영등포구 신길5동 400-1,26,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,0,0,140000,카드,,서울특별시 영등포구시설관리공단,02-2677-1401,37.502098,126.904818,N,2025-06-01
118-2-000028,별관청사공영주차장,공영,노외,서울특별시 영등포구 선유동1로 80,,61,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,0,0,84000,카드,,서울특별시 영등포구시설관리공단,02-2677-1401,37.5286217,126.894421,Y,2025-06-01
118-2-000029,경부제3녹지 공영주차장,공영,노외,서울특별시 영등포구 영등포로 405,,143,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,0,0,70000,카드,,서울특별시 영등포구시설관리공단,02-2677-1401,37.51316522,126.9241035,Y,2025-06-01
118-2-000030,양평유수지 공영주차장,공영,노외,서울특별시 영등포구 국회대로22길 20,,392,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,5,250,0,0,120000,카드,,서울특별시 영등포구시설관리공단,02-2677-1401,37.52875339,126.8909801,Y,2025-06-01
118-2-000031,영등포전통시장 공영주차장,공영,노외,서울특별시 영등포구 양산로 232,,62,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,200,5,200,0,0,0,카드,시간주차만 운영(월정기불가),서울특별시 영등포구시설관리공단,02-2677-1401,37.52225714,126.9090015,Y,2025-06-01
