주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
121-2-000011,반포 둥근마을,공영,노외,서울특별시 서초구 서초중앙로31길 14-5,서울특별시 서초구 반포동 49-8,177,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7287,37.5000322,127.0104462,Y,2025-08-11
121-2-000012,방배카페골목,공영,노외,서울특별시 서초구 방배중앙로 193,서울특별시 서초구 방배동 761-3,152,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7289,37.4962789,126.985401,Y,2025-08-11
121-2-000014,동산마을,공영,노외,서울특별시 서초구 강남대로8길 77,서울특별시 서초구 양재동 370-5,121,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,5,250,,,180000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7268,37.4700443,127.0443493,Y,2025-08-11
121-2-000015,구룡공원,공영,노외,서울특별시 서초구 논현로5길 29,서울특별시 서초구 양재동 399,131,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7294,37.4716366,127.0485008,Y,2025-08-11
121-2-000016,반포동 방음언덕형,공영,노외,서울특별시 서초구 주흥3길 34,서울특별시 서초구 반포동 730,88,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7287,37.5049722,127.0183131,Y,2025-08-11
121-2-000017,서래마을,공영,노외,서울특별시 서초구 서래로4길 5,서울특별시 서초구 반포동 90-7,78,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7287,37.4971758,126.9986658,Y,2025-08-11
121-2-000018,언남문화체육센터,공영,노외,서울특별시 서초구 동산로 13길 35,서울특별시 서초구 양재동 309,190,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,20000,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7294,37.4723312,127.0430088,Y,2025-08-11
121-2-000019,무궁화,공영,노외,서울특별시 서초구 서초대로54길 45,서울특별시 서초구 서초동 1666-17,68,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,5,250,,,180000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7289,37.4923272,127.0168126,Y,2025-08-11
121-2-000020,잠원동 방음언덕형,공영,노외,,서울특별시 서초구 잠원동 10-33,92,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7287,37.5161854,127.0163843,Y,2025-08-11
121-2-000021,반포2동,공영,노외,서울특별시 서초구 신반포로15길 6,서울특별시 서초구 반포동 5-1,162,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7287,37.504290,126.9953408,Y,2025-08-11
121-2-000022,반포4동 주민센터,공영,노외,서울특별시 서초구 사평대로28길 70,서울특별시 서초구 반포동 74-7,51,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7287,37.4974872,127.0003241,Y,2025-08-11
121-2-000023,방배열린문화센터,공영,노외,서울특별시 서초구 방배로 173,서울특별시 서초구 방배동 852-14,109,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7289,37.4890028,126.9922501,Y,2025-08-11
121-2-000024,양재2동주민센터,공영,노외,서울특별시 서초구 강남대로12길 44,서울특별시 서초구 양재동 323-1,32,3,미시행,평일+토요일+공휴일,07:00,21:00,07:00,21:00,07:00,21:00,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7294,37.4706412,127.0412781,Y,2025-08-11
121-2-000025,방배1동,공영,노외,서울특별시 서초구 방배로23길 31-6,서울특별시 서초구 방배동 328-1,120,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7289,37.4854463,126.9925579,Y,2025-08-11
121-2-000026,양재근린공원,공영,노외,서울특별시 서초구 동산로 35,서울특별시 서초구 양재동 311,101,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7294,37.471894,127.0424265,Y,2025-08-11
121-2-000028,매헌시민의숲(매헌)역,공영,노외,,서울특별시 서초구 양재동 237-2,46,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,5,250,,,180000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7284,37.4704204,127.0384652,Y,2025-08-11
121-2-000029,중앙로,공영,노외,서울특별시 서초구 방배중앙로 25,서울특별시 서초구 방배동 977-17,49,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7289,37.482243,126.9920242,Y,2025-08-11
121-2-000030,내곡동 임시,공영,노외,,서울특별시 서초구 신원동 625,80,4,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,5,100,5,100,,,40000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7287,37.44955521,127.0579168,Y,2025-08-11
121-2-000031,양재,공영,노외,서울특별시 서초구 양재천로 125-10,서울특별시 서초구 양재동 90-2,175,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,,,120000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7294,37.478603,127.0413575,Y,2025-08-11
121-1-000032,신원지하차도 상부도로,공영,노상,서울특별시 서초구 양재대로12길 일대,서울특별시 서초구 원지동 26-26,45,4,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,5,100,5,100,,,40000,현금+신용카드,국가유공 상이자 및 장애인+고엽제후유증 환자+5·18민주 유공상이자 80프로할인/경차·저공해자동차·다둥이50프로 할인 등,서울특별시 서초구청,02-2155-7287,37.45819382,127.0396269,Y,2025-08-11
