주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
120-2-000008,미성동제4공영주차장,공영,노외,서울특별시 관악구 난우10가길 2,서울특별시 관악구 신림동 597-1,79,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,,카드결제,,서울특별시 관악구시설관리공단,02-2081-2679,37.476383,126.919922,,2025-04-16
120-2-000009,신림동제1공영주차장,공영,노외,서울특별시 관악구 관천로 98,서울특별시 관악구 신림동 1456-3,188,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,,,,,,카드결제,,서울특별시 관악구시설관리공단,02-2081-2679,37.487364,126.923465,,2025-04-16
120-2-000010,당곡중공영주차장,공영,노외,서울특별시 관악구 봉천로 13길 101,서울특별시 관악구 봉천동 682,159,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,50,,,,,,카드결제,,서울특별시 관악구시설관리공단,02-2081-2679,37.492357,126.932678,,2025-04-16
120-2-000011,남부초공영주차장,공영,노외,서울특별시 관악구 남부순환로163길 14,서울특별시 관악구 신림동 467,135,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,,,,,,카드결제,,서울특별시 관악구시설관리공단,02-2081-2679,37.485119,126.922184,,2025-04-16
120-2-000021,민방위교육장공영주차장,공영,노외,서울특별시 관악구 문성로16다길 135,서울특별시 관악구 신림동 737,42,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,50,,,,,,카드결제,,서울특별시 관악구시설관리공단,02-2081-2679,37.469348,126.911268,,2025-04-16
120-2-000022,관악초공영주차장,공영,노외,서울특별시 관악구 청룡4길 49,서울특별시 관악구 봉천동 920,151,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,,,,,,카드결제,,서울특별시 관악구시설관리공단,02-2081-2679,37.481026,126.942554,,2025-04-16
120-2-000024,삼성동제2공영주차장,공영,노외,서울특별시 관악구 호암로16길 36,서울특별시 관악구 신림동 306-59,71,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,,카드결제,,서울특별시 관악구시설관리공단,02-2081-2679,37.46411875,126.933436,,2025-04-16
120-2-000027,난곡스마트공영주차장,공영,노외,서울특별시 관악구 난곡로26길 94,서울특별시 관악구 신림동 646-172,117,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,50,,,,,,카드결제,,서울특별시 관악구시설관리공단,02-2081-2686,37.4690609474,126.9242982761,,2025-04-16
120-2-000028,남현소공원공영주차장,공영,노외,서울특별시 관악구 남현1길 28,서울특별시 관악구 남현동 1063-1,92,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,400,,,,,100000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2686,37.4756777777,126.9792770789,,2025-04-16
120-2-000029,난향공영주차장,공영,노외,서울특별시 관악구 난향7길 14,서울특별시 관악구 신림동 675-272,22,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,50000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2679,37.4620536523,126.9155923502,,2025-04-16
120-2-000012,신사동제2공영주차장,공영,노외,서울특별시 관악구 남부순환로159길 11,서울특별시 관악구 신림동 486-20,18,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4838815072,126.9199755376,,2025-04-16
120-2-000013,신사동제3공영주차장,공영,노외,서울특별시 관악구 남부순환로155길 22,서울특별시 관악구 신사동 506-35,12,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4839733119,126.9179928374,,2025-04-16
120-2-000014,난향동제1공영주차장,공영,노외,서울특별시 관악구 난향9길 73,서울특별시 관악구 난향동 675-341,12,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4599737343,126.9150699,,2025-04-16
120-2-000015,조원동제3공영주차장,공영,노외,서울특별시 관악구 조원로4길 8,서울특별시 관악구 조원동 1653-7,17,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4829918893,126.9043886993,,2025-04-16
120-2-000016,대학동제1공영주차장,공영,노외,서울특별시 관악구 신림로11길 109-7,서울특별시 관악구 대학동 251-106,5,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4659080125,126.9392300750,,2025-04-16
120-2-000017,미성동제1공영주차장,공영,노외,서울특별시 관악구 난곡로64가길 39,서울특별시 관악구 미성동 1566-37,5,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4795787435,126.9157042422,,2025-04-16
120-2-000018,미성동제2공영주차장,공영,노외,서울특별시 관악구 난곡로63가길 30,서울특별시 관악구 미성동 1481-23,21,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4797444,126.9141902228,,2025-04-16
120-2-000019,미성동제3공영주차장,공영,노외,서울특별시 관악구 난곡로41길 12,"서울특별시 관악구 미성동 758-8,9",15,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.47565502,126.9157498152,,2025-04-16
120-2-000020,신원동제1공영주차장,공영,노외,서울특별시 관악구 남부순환로172길 13,서울특별시 관악구 신원동 1585-7,23,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4830695242,126.9252103657,,2025-04-16
120-2-000023,신원동제2공영주차장,공영,노외,서울특별시 관악구 문성로38길 38-19,서울특별시 관악구 신원동 412-84,8,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.47674526,126.9294756655,,2025-04-16
120-2-000025,서림동제1공영주차장,공영,노외,서울특별시 관악구 서림7길 31,서울특별시 관악구 서림동 103-35,12,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.47324878,126.9407527477,,2025-04-16
120-2-000026,난곡동제2공영주차장,공영,노외,서울특별시 관악구 난곡로31길 45,서울특별시 관악구 난곡동 713-7,6,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4701660840,126.9178921658,,2025-04-16
120-2-000030,난곡마당공영주차장,공영,노외,,서울특별시 관악구 신림동 652-106,41,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4676050899,126.9226742,,2025-04-16
120-2-000031,봉림중공영주차장,공영,노외,서울특별시 관악구 장군봉길 72,서울특별시 관악구 봉천동 1531-38,30,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4811981700,126.9377027000,,2025-04-16
120-2-000032,청룡동제1공영주차장,공영,노외,서울특별시 관악구 청룡9길 21,서울특별시 관악구 청룡동 1575-28,17,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4787577400,126.9470248000,,2025-04-16
120-2-000033,낙성대제3공영주차장,공영,노외,서울특별시 관악구 낙성대역6길 20,서울특별시 관악구 낙성대동 1510-9,6,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4743355149,126.9617961312,,2025-04-16
120-2-000034,중앙동제1공영주차장,공영,노외,서울특별시 관악구 중앙길 133,서울특별시 관악구 중앙동 465-8,6,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4862780200,126.9478758000,,2025-04-16
120-2-000035,인헌동제1공영주차장,공영,노외,서울특별시 관악구 인헌길 33-12,서울특별시 관악구 인헌동 1642-14,6,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4736550026,126.9672677541,,2025-04-16
120-2-000036,인헌동제2공영주차장,공영,노외,서울특별시 관악구 인헌17길 34,서울특별시 관악구 인헌동 180-133,7,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4710645500,126.9697838000,,2025-04-16
120-2-000037,남현동제2공영주차장,공영,노외,서울특별시 관악구 남현길 22,서울특별시 관악구 남현동 1066-1,26,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,,,,,40000,카드결제,거주자전용,서울특별시 관악구시설관리공단,02-2081-2680,37.4756462977,126.9771047500,,2025-04-16
