주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
112-2-000013,연희동 제2공영,공영,노외,,서울특별시 서대문구 연희동 105-8,39,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.57237112,126.9276771,,2023-08-18
112-2-000014,연희동 제3공영,공영,노외,,서울특별시 서대문구 연희동 50-3,35,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.56752792,126.9344644,,2023-08-18
112-2-000015,연희동 제4공영,공영,노외,서울특별시 서대문구 홍제천로 54-19,서울특별시 서대문구 연희동 522-4,14,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.570801,126.922662,,2023-08-18
112-2-000016,연희동 제5공영,공영,노외,서울특별시 서대문구 홍제천로2길 83,서울특별시 서대문구 연희동 522-2,61,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.57101357,126.9229152,,2023-08-18
112-2-000017,연희동 제6공영,공영,노외,서울특별시 서대문구 홍연길 16,"서울특별시 서대문구 연희동 706-2,3",43,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.574957,126.927991,,2023-08-18
112-1-000001,연희맛로 공영,공영,노상,,서울특별시 서대문구 연희동 131-1,54,2,미시행,평일+토요일+공휴일,10:00,20:00,10:00,20:00,00:00,00:00,혼합,5,250,5,250,0,0,140000,현금+신용카드,시간주차 8면+지정주차 43면+일요일+공휴일 무료개방,서대문구도시관리공단,02-360-8542,37.567117,126.929661,,2023-08-18
112-1-000002,유진상가/인왕시장 앞 공영,공영,노상,,서울특별시 서대문구 홍제3동 294-4,64,2,미시행,평일+토요일+공휴일,10:00,19:00,10:00,15:00,00:00,00:00,혼합,5,250,5,250,0,0,0,현금+신용카드,일요일+공휴일+운영시간 외 무료개방,서대문구도시관리공단,02-360-8542,37.590854,126.942279,,2023-08-18
112-2-000018,정원단지 회차 주차시설,공영,노외,,서울특별시 서대문구 홍은2동 265-220,9,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.587733,126.930636,,2023-08-18
112-2-000019,충현동 제1공영,공영,노외,서울특별시 서대문구 경기대로 72,서울특별시 서대문구 충정로2가 78-13,63,5,미시행,평일+토요일+공휴일,10:00,19:00,10:00,19:00,10:00,19:00,유료,5,150,5,150,0,0,65000,신용카드,거주자우선주차제 병행+19시 이후 출차 시 20000원 부과,서대문구도시관리공단,02-360-8542,37.565118,126.964418,,2023-08-18
112-2-000020,충현동 제2공영,공영,노외,서울특별시 서대문구 북아현로14길 24,서울특별시 서대문구 북아현동 3-6,38,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.562837,126.9567878,,2023-08-18
112-2-000021,홍연초등학교 공영,공영,노외,서울특별시 서대문구 백련사길 55,서울특별시 서대문구 홍은2동 305,89,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.58211871,126.9306604,,2023-08-18
112-2-000022,홍은1동 제1공영,공영,노외,서울특별시 서대문구 포방터2길 10,서울특별시 서대문구 홍은1동 9-164,72,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.598662,126.949577,,2023-08-18
112-2-000023,홍은1동 제3공영,공영,노외,,서울특별시 서대문구 홍은1동 8-1262,8,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.605768,126.949863,,2023-08-18
112-2-000024,홍은1동 제4공영,공영,노외,서울특별시 서대문구 홍은중앙로 125,서울특별시 서대문구 홍은1동 11-23,98,5,미시행,평일+토요일+공휴일,10:00,19:00,10:00,19:00,10:00,19:00,유료,5,65,5,65,0,0,65000,신용카드,거주자우선주차제 병행,서대문구도시관리공단,02-360-8542,37.60152713,126.9491809,,2023-08-18
112-2-000025,홍은2동 제1공영,공영,노외,서울특별시 서대문구 증가로10길 60-23,서울특별시 서대문구 홍은2동 410-44,29,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.578957,126.925681,,2023-08-18
112-2-000026,홍은2동 제2공영,공영,노외,서울특별시 서대문구 연희로39나길 25,서울특별시 서대문구 홍은2동 265-170,24,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.58757262,126.9319203,,2023-08-18
112-2-000027,홍은2동 제3공영,공영,노외,서울특별시 서대문구 연희로39길 12,서울특별시 서대문구 홍은동 265-26,54,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.586759,126.9342219,,2023-08-18
112-2-000028,홍제1동 제1공영,공영,노외,,서울특별시 서대문구 홍제1동 361-36,30,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.584928,126.936114,,2023-08-18
112-2-000029,홍제2동 제1공영,공영,노외,,서울특별시 서대문구 홍제2동 192-14,17,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.588295,126.947704,,2023-08-18
112-2-000030,홍제3동 제1공영,공영,노외,,서울특별시 서대문구 홍제3동 278-41,24,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.595031,126.948166,,2023-08-18
112-2-000031,홍제3동 제2공영,공영,노외,,서울특별시 서대문구 홍제3동 8-173,27,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,0,0,0,0,0,65000,이체+신용카드,거주자우선주차제,서대문구도시관리공단,02-360-8542,37.592975,126.950711,,2023-08-18
