주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
116-4-000018,AJ파크 주차장(구로점),민영,노외,서울특별시 구로구 가마산로26길 27,서울특별시 구로구 구로동94-1,77,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4950983,126.8918256,,2025-09-03
116-4-000019,현대주차장,민영,노외,서울특별시 구로구 도림로 73,서울특별시 구로구 구로동141-5,55,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4898542,126.891512,,2025-09-03
116-4-000020,예술인주차장,민영,노외,서울특별시 구로구 구로동로8길 6,서울특별시 구로구 구로동806-73,23,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4860792,126.885968,,2025-09-03
116-4-000021,신도림역 주차장,민영,노외,서울특별시 구로구 새말로 117-6,서울특별시 구로구 구로동3-55,52,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.5074425,126.8922692,,2025-09-03
116-4-000024,형제 주차장,민영,노외,서울특별시 구로구 부일로1길 128-20,서울특별시 구로구 온수동 89-8,6,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4962467,126.8175052,,2025-09-03
116-4-000025,온수주차장,민영,노외,서울특별시 구로구 부일로 853,서울특별시 구로구 온수동23-26,15,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4922385,126.8218571,,2025-09-03
116-4-000026,오류동역주차장,민영,노외,서울특별시 구로구 경인로20길 13,서울특별시 구로구 오류동 66,70,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4943592,126.8446007,,2025-09-03
116-4-000027,반도주차장,민영,노외,서울특별시 구로구 경인로 220,서울특별시 구로구 오류동58-1,8,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4964163,126.8454184,,2025-09-03
116-4-000028,영지주차장,민영,노외,서울특별시 구로구 고척로12길 15-22,서울특별시 구로구 오류동 19-87,20,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4996324,126.8437381,,2025-09-03
116-4-000029,예원주차장,민영,노외,서울특별시 구로구 고척로 28,서울특별시 구로구 오류동 11-50,12,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4971367,126.8397491,,2025-09-03
116-4-000030,행복주차장(서림주차장),민영,노외,서울특별시 구로구 경인로19길 18,서울특별시 구로구 오류동 23-31,12,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4965424,126.8426725,,2025-09-03
116-4-000031,삼칠주차장,민영,노외,서울특별시 구로구 서해안로26길 11-2,서울특별시 구로구 오류동 136-40,10,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4921597,126.8425189,,2025-09-03
116-4-000032,대영주차장,민영,노외,서울특별시 구로구 서해안로 2387,서울특별시 구로구 개봉동 247-25,6,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4952151,126.8494021,,2025-09-03
116-4-000033,대성주차장,민영,노외,,"서울특별시 구로구 개봉동 247-26,27,28",23,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4952613,126.8496114,,2025-09-03
116-4-000034,형제주차장,민영,노외,서울특별시 구로구 개봉로60,서울특별시 구로구 개봉동 403-45,31,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4911125,126.8562543,,2025-09-03
116-4-000036,코리아빌딩 노외주차장,민영,노외,,서울특별시 구로구 신도림동 428-20,52,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.5058787,126.8849846,,2025-09-03
116-4-000037,원광주차장,민영,노외,서울특별시 구로구 고척로3길 19,서울특별시 구로구 오류동 6-164,8,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4960318,126.8398934,,2025-09-03
116-4-000038,행복주차장,민영,노외,,서울특별시 구로구 오류동 135-3,110,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4940442,126.8444533,,2025-09-03
116-4-000039,고척돔주차장,민영,노외,,서울특별시 구로구 고척동 76-1,56,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.50003545,126.8663371,,2025-09-03
116-4-000040,더 스토리Ⅱ,민영,노외,서울특별시 구로구 경인로35길 39,서울특별시 구로구 개봉동 148-18,5,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.498816,126.854128,,2025-09-03
116-4-000041,더 스토리,민영,노외,,서울특별시 구로구 개봉동 148-3,5,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.498773,126.854242,,2025-09-03
116-4-000042,교회주차장,민영,노외,,서울특별시 구로구 가리봉동 132-57,33,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,서울특별시 구로구청,,37.4825702,126.8903331,,2025-09-03
116-4-000043,원진주차장,민영,노외,,서울특별시 구로구 개봉동 403-231,8,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.493559,126.856455,,2025-09-03
116-4-000044,행복3주차장,민영,노외,서울특별시 구로구 서해안로 2395,서울특별시 구로구 개봉동 247-4,31,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.4953011,126.8502246,,2025-09-03
116-4-000045,고척동 주택가,민영,노외,,서울특별시 구로구 고척동 253-50,12,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,서울특별시 구로구청,,37.503943,126.8496698,,2025-09-03
116-4-000046,동부에이스빌라 앞,민영,노외,,서울특별시 구로구 구로동 727-8,2,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,서울특별시 구로구청,,37.4894996,126.8834727,,2025-09-03
116-4-000047,교회부설주차장,민영,노외,,서울특별시 구로구 구로동 390-34,16,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,서울특별시 구로구청,,37.4884161,126.8817759,,2025-09-03
116-4-000048,나이스파크 구로시장점,민영,노외,,서울특별시 구로구 구로동 735-33,7,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.489143,126.8850102,,2025-09-03
116-4-000049,길동주차장,민영,노외,,서울특별시 구로구 구로동 112-12,9,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,3000,,,,,,신용카드+교통카드,,서울특별시 구로구청,,37.500503,126.887942,,2025-09-03
