주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
117-2-000008,시흥3동 공영주차장,공영,노외,서울특별시 금천구 시흥대로28길 35-9,서울특별시 금천구 시흥동 942-6,44,5,미시행,평일+토요일+공휴일,08:30,19:00,08:30,19:00,08:30,19:00,유료,5,65,5,65,0,0,50000,현금+카드(월정기만),80퍼센트할인(장애+유공자)+50퍼센트할인(저공해차량)+면제(모범납세자 1년),서울특별시 금천구시설관리공단 (구청위탁),02-808-5995,37.44292641,126.9057099,Y,2024-09-03
117-2-000009,시흥4동 효봉 주차장,공영,노외,서울특별시 금천구 독산로50마길 6,서울특별시 금천구 시흥동 3-129,69,5,미시행,평일+토요일+공휴일,08:30,19:00,08:30,19:00,08:30,19:00,유료,5,65,5,65,0,0,50000,현금+카드(월정기만),80퍼센트할인(장애+유공자)+50퍼센트할인(저공해차량)+면제(모범납세자 1년),서울특별시 금천구시설관리공단 (구청위탁),02-808-5775,37.46074109,126.9109725,Y,2024-09-03
117-2-000010,시흥4동 공영주차장(신흥초교지하),공영,노외,서울특별시 금천구 독산로36나길 21,서울특별시 금천구 시흥동 704-56,124,5,미시행,평일+토요일+공휴일,08:30,19:00,08:30,19:00,08:30,19:00,유료,5,65,5,65,0,0,50000,현금+카드,80퍼센트할인(장애+유공자)+50퍼센트할인(저공해차량)+면제(모범납세자 1년),서울특별시 금천구시설관리공단 (구청위탁),02-809-8571,37.45934816,126.9093508,Y,2024-09-03
117-2-000011,삼성 공영주차장,공영,노외,서울특별시 금천구 독산로24마길 30,서울특별시 금천구 시흥동 171-4,51,5,미시행,평일+토요일+공휴일,08:30,19:00,08:30,19:00,08:30,19:00,유료,5,65,5,65,0,0,50000,현금+카드(월정기만),80퍼센트할인(장애+유공자)+50퍼센트할인(저공해차량)+면제(모범납세자 1년),서울특별시 금천구시설관리공단 (구청위탁),02-808-5700,37.45458796,126.9090376,Y,2024-09-03
117-2-000012,가산동 공영주차장,공영,노외,서울특별시 금천구 시흥대로 153길 53,서울특별시 금천구 가산동 148-28,130,5,미시행,평일+토요일+공휴일,08:30,19:00,08:30,19:00,08:30,19:00,유료,5,65,5,65,0,0,50000,현금+카드,80퍼센트할인((무인시스템)장애+유공자)+50퍼센트할인(경차+저공해차량)+면제(모범납세자 1년),서울특별시 금천구시설관리공단 (구청위탁),02-809-8571,37.4766319,126.8955792,N,2024-09-03
117-2-000013,독산2동마을공원공영주차장,공영,노외,서울특별시 금천구 시흥대로 98길 27,서울특별시 금천구 독산2동 1056-5,103,5,미시행,평일+토요일+공휴일,08:30,19:00,08:30,19:00,08:30,19:00,유료,5,65,5,65,0,0,50000,현금+카드,80퍼센트할인((무인시스템)장애+유공자)+50퍼센트할인(경차+저공해차량)+면제(모범납세자 1년),서울특별시 금천구시설관리공단 (구청위탁),02-809-8571,37.4637960278,126.8992958988,,2024-09-03
117-1-000001,가산중학교 앞,공영,노상,서울특별시 금천구 두산로14길 18,서울특별시 금천구 독산동 300-26,19,2,미시행,평일,08:30,19:00,00:00,00:00,00:00,00:00,유료,5,250,5,250,630,15000,130000,현금+카드,80퍼센트할인(장애+유공자)+50퍼센트할인(저공해차량)+면제(모범납세자 1년),서울특별시 금천구시설관리공단 (구청위탁),02-809-0061,37.469155,126.8948279,N,2024-09-03
117-1-000003,범일운수 뒤,공영,노상,서울특별시 금천구 범안로9길 23,서울특별시 금천구 독산동 1001-2,37,2,미시행,평일,08:30,19:00,00:00,00:00,00:00,00:00,유료,5,250,5,250,630,15000,130000,현금+카드,80퍼센트할인(장애+유공자)+50퍼센트할인(저공해차량)+면제(모범납세자 1년),서울특별시 금천구시설관리공단 (구청위탁),02-809-0061,37.46772828,126.8900322,Y,2024-09-03
117-1-000005,사조냉장 옆(노상),공영,노상,서울특별시 금천구 두산로7길 16,서울특별시 금천구 독산동 303-2,27,2,미시행,평일,08:30,19:00,00:00,00:00,00:00,00:00,유료,5,250,5,250,630,15000,130000,현금+카드,80퍼센트할인(장애+유공자)+50퍼센트할인(저공해차량)+면제(모범납세자 1년),서울특별시 금천구시설관리공단 (구청위탁),02-809-0061,37.47115076,126.8919782,N,2024-09-03
117-1-000007,모아래,공영,노상,서울특별시 금천구 가산로3길 92,서울특별시 금천구 독산동 336-3,27,2,미시행,평일,08:30,19:00,00:00,00:00,00:00,00:00,유료,5,250,5,250,630,15000,130000,현금+카드,80퍼센트할인(장애+유공자)+50퍼센트할인(저공해차량)+면제(모범납세자 1년),서울특별시 금천구시설관리공단 (구청위탁),02-809-0061,37.47253319,126.8904216,N,2024-09-03
117-1-000010,LG전자 앞,공영,노상,서울특별시 금천구 가산로9길 87,서울특별시 금천구 가산동 60-32,32,2,미시행,평일,08:30,19:00,00:00,00:00,00:00,00:00,유료,5,250,5,250,630,15000,130000,현금+카드,80퍼센트할인(장애+유공자)+50퍼센트할인(저공해차량)+면제(모범납세자 1년),서울특별시 금천구시설관리공단 (구청위탁),02-809-0061,37.47438522,126.888308,N,2024-09-03
117-2-000013,견인보관소,공영,노외,서울특별시 금천구 가산디지털2로 169-34,서울특별시 금천구 가산동 614-34,55,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,630,9000,100000,현금+카드,80퍼센트할인(장애+유공자)+50퍼센트할인(저공해차량)+면제(모범납세자 1년),서울특별시 금천구시설관리공단 (구청위탁),02-809-0061,37.48330365,126.8760816,N,2024-09-03
