주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
101-1-000024,진양상가 인공도로 공영주차장,공영,노상,서울특별시 중구 세종대로 23,서울특별시 중구 남대문로5가 1-1,14,1,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,500,5,500,0,0,250000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.55909088,126.9738466,N,2025-05-07
101-2-000001,충현 공영주차장,공영,노외,서울특별시 중구 동호로11나길 47,서울특별시 중구 신당동 432-462,108,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,0,0,140000,신용카드,,서울특별시 중구청,02-2280-8360,37.552153,127.0057006,Y,2025-05-07
101-2-000002,충현어린이공원 공영주차장,공영,노외,서울특별시 중구 동호로11나길 47,서울특별시 중구 신당동 432-462,24,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,0,0,140000,신용카드,거주민 월정기 전용,서울특별시 중구청,02-2280-8360,37.552118,127.0057006,N,2025-05-07
101-2-000004,신당사거리 공영주차장,공영,노외,서울특별시 중구 퇴계로 408,서울특별시 중구 신당동 110-1,45,2,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,5,250,0,0,240000,신용카드,,서울특별시 중구청,02-2231-0445,37.565173,127.0170054,N,2025-05-07
101-2-000005,성곽 공영주차장,공영,노외,서울특별시 중구 동호로17길 201,서울특별시 중구 신당동 432-2026,44,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,0,0,140000,신용카드,,서울특별시 중구청,02-2252-3369,37.550508,127.004839,Y,2025-05-07
101-2-000006,약수동 공영주차장,공영,노외,서울특별시 중구 동호로8다길 22,서울특별시 중구 신당동 349-234,88,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,0,0,140000,신용카드,,서울특별시 중구청,02-2280-8360,37.552237,127.0133313,Y,2025-05-07
101-2-000007,문화 공영주차장,공영,노외,서울특별시 중구 동호로12길 29,서울특별시 중구 신당동 381-27,31,3,요일제,평일+토요일,08:00,22:00,09:00,18:00,00:00,00:00,유료,5,150,5,150,0,0,140000,신용카드,,서울특별시 중구청,02-2252-5314,37.556504,127.0110187,N,2025-05-07
101-2-000008,필동 공영주차장,공영,노외,서울특별시 중구 필동로 55,서울특별시 중구 필동3가 62-12,47,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,0,0,140000,신용카드,,서울특별시 중구청,02-2280-8360,37.55659975,126.9958714,Y,2025-05-07
101-2-000009,다산동 공영주차장,공영,노외,서울특별시 중구 동호로15길 60,서울특별시 중구 신당동 432-1584,85,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,0,0,140000,신용카드,,서울특별시 중구청,02-2238-3379,37.55438305,127.0086101,Y,2025-05-07
101-2-000010,청구 공영주차장,공영,노외,서울특별시 중구 다산로 174,서울특별시 중구 신당동 330-17,51,2,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,5,250,0,0,240000,신용카드,,서울특별시 중구청,02-2234-9773,37.558923,127.0134049,Y,2025-05-07
101-3-000001,중구구민회관 부설주차장,공영,부설,서울특별시 중구 을지로39길 40,서울특별시 중구 을지로6가 18-14,71,2,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,5,250,0,0,240000,신용카드,,서울특별시 중구청,02-2265-7765,37.5689855,127.0057956,N,2025-05-07
101-1-000002,삼풍상가 공영주차장,공영,노상,서울특별시 중구 을지로 158,서울특별시 중구 을지로4가 310-68,26,1,미시행,평일+토요일,09:00,20:00,09:00,16:00,00:00,00:00,유료,5,500,5,500,0,0,250000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.56592686,126.9955901,N,2025-05-07
101-1-000004,다동쉼터 공영주차장,공영,노상,서울특별시 중구 다동길 11,서울특별시 중구 다동 46,7,1,미시행,평일+토요일,08:00,22:00,09:00,22:00,00:00,00:00,유료,5,600,5,600,0,0,250000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.56800835,126.9799921,N,2025-05-07
101-1-000005,해운센터앞 공영주차장,공영,노상,서울특별시 중구 세종대로9길 68-1,서울특별시 중구 서소문동 59,9,1,미시행,평일+토요일,08:00,22:00,09:00,22:00,00:00,00:00,유료,5,600,5,600,0,0,250000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.562479,126.9734829,N,2025-05-07
101-1-000006,뉴국제호텔앞 공영주차장,공영,노상,서울특별시 중구 세종대로22길 12,서울특별시 중구 태평로1가 25-3,19,1,미시행,평일+토요일,08:00,22:00,09:00,22:00,00:00,00:00,유료,5,600,5,600,0,0,250000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.56794672,126.977995,N,2025-05-07
101-1-000007,이화여고앞 공영주차장,공영,노상,서울특별시 중구 통일로4길 30,서울특별시 중구 순화동 1-1,13,2,미시행,평일+토요일,09:00,20:00,09:00,16:00,00:00,00:00,유료,5,250,5,250,0,0,180000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.56557705,126.9696428,N,2025-05-07
101-1-000008,국제화재빌딩옆 공영주차장,공영,노상,서울특별시 중구 소월로 16,서울특별시 중구 남대문로5가 143,5,1,미시행,평일+토요일,07:00,21:00,09:00,21:00,00:00,00:00,유료,5,500,5,500,0,0,250000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.55825878,126.9758162,N,2025-05-07
101-1-000009,대림상가 공영주차장,공영,노상,서울특별시 중구 을지로19길 38,서울특별시 중구 산림동 200-2,47,1,미시행,평일+토요일,09:00,20:00,09:00,16:00,00:00,00:00,유료,5,500,5,500,660,20000,250000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.56830549,126.9957258,N,2025-05-07
101-1-000014,남대문피혁상가남측 공영주차장,공영,노상,서울특별시 중구 세종대로 23,서울특별시 중구 남대문로5가 1-1,24,1,미시행,평일+토요일,09:00,20:00,09:00,16:00,00:00,00:00,유료,5,500,5,500,0,0,250000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.55909088,126.9738466,N,2025-05-07
101-1-000015,코오롱빌딩옆 공영주차장,공영,노상,서울특별시 중구 세종대로 23,서울특별시 중구 남대문로5가 1-1,10,1,미시행,평일+토요일,08:00,22:00,09:00,22:00,00:00,00:00,유료,5,600,5,600,0,0,250000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.55909088,126.9738466,N,2025-05-07
101-1-000017,한국관광공사옆 공영주차장,공영,노상,서울특별시 중구 남대문로 11,서울특별시 중구 남대문로4가 71-1,9,1,미시행,평일+토요일,08:00,22:00,09:00,22:00,00:00,00:00,유료,5,600,5,600,0,0,250000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.56097283,126.9770151,N,2025-05-07
101-1-000018,맑은내길 공영주차장,공영,노상,서울특별시 중구 세종대로 23,서울특별시 중구 남대문로5가 1-1,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,500,5,500,0,0,250000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.55909088,126.9738466,N,2025-05-07
101-1-000019,남평화시장앞 공영주차장,공영,노상,서울특별시 중구 세종대로 23,서울특별시 중구 남대문로5가 1-1,32,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,500,5,500,0,0,250000,현금+신용카드,,서울특별시 중구청,02-2280-8360,37.55909088,126.9738466,N,2025-05-07
