주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
116-2-000001,구로디지털단지역,공영,노외,서울특별시 구로구 도림천로 477,서울특별시 구로구 구로동 810-3,93,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,260,,,,,,,,서울시설공단,02-2290-6034,37.4851307,126.8993401,,2021-07-30
120-2-000001,구로디지털단지역(상),공영,노외,서울특별시 관악구 신사로 7,서울특별시 관악구 신림동 1677-4,31,1,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,260,,,,,,,,서울시설공단,,37.4846396,126.9015714,,2021-07-30
111-2-000001,구파발역,공영,노외,서울특별시 은평구 진관동 66-30,서울특별시 은평구 진관동 66-30,399,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,170,,,,,,,,서울시설공단,02-2290-6088,37.6379708,126.9170962,,2021-07-30
101-1-000027,나눔카전용대기소,공영,노상,서울특별시 중구 서소문로 127,서울특별시 중구 서소문동 90-1,7,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울시설공단,02-2290-6449,37.5635355,126.9733142,,2021-07-30
101-1-000008,남대문 시장,공영,노상,서울특별시 중구 남창동 51-4,서울특별시 중구 남창동 51-4,3,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울시설공단,02-2290-6449,37.5593208,126.9735723,,2021-07-30
101-1-000003,남대문 초입,공영,노상,서울특별시 중구 남창동 282-10,서울특별시 중구 남창동 282-10,3,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울시설공단,02-2290-6449,37.559163,126.9733458,,2021-07-30
101-1-000026,남대문 화물,공영,노상,서울특별시 중구 남대문로 14,서울특별시 중구 남대문로4가 24-1,9,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,5,400,,,,,,,,서울시설공단,,37.5606779,126.9746267,,2021-07-30
117-2-000001,남부여성발전센터,공영,노외,서울특별시 금천구 독산로50길 23,서울특별시 금천구 시흥동 산 139-2,128,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,120,,,,,,,,서울시설공단,,37.4630825,126.9037457,,2021-07-30
101-1-000002,남산공원 소월로,공영,노상,서울특별시 중구 남대문로5가 450,서울특별시 중구 남대문로5가 450,12,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울시설공단,02-2290-6449,37.554868,126.9754554,,2021-07-30
101-1-000011,남산공원 소파로,공영,노상,서울특별시 중구 남창동 205-107,서울특별시 중구 남창동 205-107,21,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울시설공단,02-2290-6449,37.5560863,126.9759831,,2021-07-30
101-1-000023,남산소파길,공영,노상,서울특별시 중구 예장동 8-189,서울특별시 중구 예장동 8-189,14,2,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,5,250,,,,,,,,서울시설공단,,37.5569505,126.9836223,,2021-07-30
101-2-000016,남산예장,공영,노외,서울특별시 중구 퇴계로 26길 36,서울특별시 중구 예장동 4-1,40,2,미시행,평일+토요일+공휴일,06:00,00:00,06:00,00:00,06:00,00:00,유료,5,500,,,,,,,,서울시설공단,02-2290-7227,37.5598091,126.9865162,,2021-07-30
101-1-000019,남산케이블카,공영,노상,서울특별시 중구 소파로 83,서울특별시 중구 회현동1가 산 1-19,22,2,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,5,330,,,,,,,,서울시설공단,,37.556595,126.9817857,,2021-07-30
101-1-000020,남산파출소,공영,노상,서울특별시 중구 회현동1가 147-32,서울특별시 중구 회현동1가 147-32,13,2,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,5,330,,,,,,,,서울시설공단,,37.5550948,126.979693,,2021-07-30
101-2-000001,남산한옥마을,공영,노외,서울특별시 중구 필동2가 83-1,서울특별시 중구 필동2가 83-1,17,1,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,5,430,,,,,,,,서울시설공단,02-2275-6122,37.5600181,126.9909401,,2021-07-30
110-1-000001,당고개위,공영,노상,서울특별시 노원구 상계로 317,서울특별시 노원구 상계동 111-568,23,1,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,5,260,,,,,,,,서울시설공단,,37.6708303,127.0787869,,2021-07-30
118-1-000001,당산고가밑,공영,노상,서울특별시 영등포구 당산동5가 9-15,서울특별시 영등포구 당산동5가 9-15,23,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,260,,,,,,,,서울시설공단,,37.5325555,126.8985102,,2021-07-30
118-2-000004,당산노외,공영,노외,서울특별시 영등포구 당산동3가 2-1,서울특별시 영등포구 당산동3가 2-1,237,1,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,260,,,,,,,,서울시설공단,,37.5262101,126.8972277,,2021-07-30
116-2-000003,대림노외,공영,노외,서울특별시 구로구 도림천로 352,서울특별시 구로구 구로동 125-32,93,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,5,260,,,,,,,,서울시설공단,,37.4931909,126.8917472,,2021-07-30
118-1-000002,대림역,공영,노상,서울특별시 영등포구 대림동 808-24,서울특별시 영등포구 대림동 808-24,18,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,260,,,,,,,,서울시설공단,,37.4929011,126.8931368,,2021-07-30
116-1-000001,대림역2,공영,노상,서울특별시 구로구 구로동 73-9,서울특별시 구로구 구로동 73-9,35,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,260,,,,,,,,서울시설공단,,37.4949236,126.8916583,,2021-07-30
108-1-000001,도봉로 15길,공영,노상,서울특별시 강북구 미아동 458-7,서울특별시 강북구 미아동 458-7,16,2,미시행,평일+토요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,5,200,,,,,,,,서울시설공단,,37.6167114,127.0260072,,2021-07-30
109-2-000003,도봉산,공영,노외,서울특별시 도봉구 도봉동 282-26,서울특별시 도봉구 도봉동 282-26,185,2,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,5,170,,,,,,,,서울시설공단,,37.6876023,127.0384379,,2021-07-30
109-2-000002,도봉산역,공영,노외,서울특별시 도봉구 도봉로 955,서울특별시 도봉구 도봉동 288-19,358,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,170,,,,,,,,서울시설공단,02-2290-6047,37.689668,127.0426121,,2021-07-30
117-1-000002,독산동 금천교,공영,노상,서울특별시 금천구 독산동 1081-4,서울특별시 금천구 독산동 1081-4,22,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,400,,,,,,,,서울시설공단,,37.4668088,126.8871881,,2021-07-30
101-1-000018,돈화문로,공영,노상,서울특별시 중구 을지로3가 296-24,서울특별시 중구 을지로3가 296-24,47,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,750,,,,,,,,서울시설공단,,37.5651937,126.9904222,,2021-07-30
101-2-000015,동국제강,공영,노외,서울특별시 중구 남대문로10길 13,서울특별시 중구 삼각동 111-1,13,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,700,,,,,,,,서울시설공단,,37.5672159,126.981303,,2021-07-30
101-2-000004,동대문,공영,노외,서울특별시 중구 마장로 22,서울특별시 중구 신당동 251-7,1092,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,360,,,,,,,,서울시설공단,02-2254-4901,37.5669417,127.0098287,,2021-07-30
105-1-000001,동부청과,공영,노상,서울특별시 동대문구 용두동 8-1,서울특별시 동대문구 용두동 8-1,25,1,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,5,430,,,,,,,,서울시설공단,,37.5773633,127.0423606,,2021-07-30
100-1-000008,동순라길(종묘),공영,노상,서울특별시 종로구 인의동 112-10,서울특별시 종로구 인의동 112-10,5,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울시설공단,02-2290-6449,37.5723313,126.994398,,2021-07-30
119-2-000002,동작대교,공영,노외,서울특별시 동작구 동작대로 335,서울특별시 동작구 동작동 316-3,88,3,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,5,120,,,,,,,,서울시설공단,,37.5059209,126.9780845,,2021-07-30
119-1-000001,동작대교(위),공영,노상,서울특별시 동작구 동작대로 335,서울특별시 동작구 동작동 316-3,50,1,미시행,평일+토요일+공휴일,12:00,21:00,12:00,21:00,12:00,21:00,유료,5,260,,,,,,,,서울시설공단,,37.5059209,126.9780845,,2021-07-30
122-1-000004,동호대교(남),공영,노상,서울특별시 강남구 압구정동 435,서울특별시 강남구 압구정동 435,18,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,170,,,,,,,,서울시설공단,,37.5270998,127.0261572,,2021-07-30
101-1-000021,마른내길,공영,노상,서울특별시 중구 마른내로 59,서울특별시 중구 인현동1가 87-10,34,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,680,,,,,,,,서울시설공단,,37.5644447,126.9922988,,2021-07-30
101-1-000024,마른내로,공영,노상,서울특별시 중구 마른내로 111,서울특별시 중구 오장동 69-3,14,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,5,620,,,,,,,,서울시설공단,,37.5645784,126.9980709,,2021-07-30
103-2-000001,마장동,공영,노외,서울특별시 성동구 무학로14길 45,서울특별시 성동구 마장동 459-6,10,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,120,,,,,,,,서울시설공단,02-2290-6449,37.5691724,127.0325569,,2021-07-30
113-2-000001,마포유수지,공영,노외,서울특별시 마포구 마포대로1길 9,서울특별시 마포구 마포동 36-1,505,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,220,,,,,,,,서울시설공단,02-2290-6093,37.5391093,126.9409201,,2021-07-30
113-2-000002,망원동,공영,노외,서울특별시 마포구 월드컵로 131,서울특별시 마포구 망원동 478-10,20,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,,,,,,,,서울시설공단,,37.5596535,126.9042762,,2021-07-30
106-2-000003,면목유수지,공영,노외,서울특별시 중랑구 사가정로 332,서울특별시 중랑구 면목동 168-2,567,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,100,,,,,,,,서울시설공단,,37.580822,127.0776946,,2021-07-30
124-2-000002,명일동,공영,노외,서울특별시 강동구 명일2동 47-9,서울특별시 강동구 명일동 47-9,11,2,미시행,평일+토요일+공휴일,09:00,20:00,09:00,15:00,00:00,00:00,혼합,5,220,,,,,,,,서울시설공단,,37.5535674,127.1536941,,2021-07-30
114-2-000003,목동노외,공영,노외,서울특별시 양천구 목동 905-32,서울특별시 양천구 목동 905-32,48,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,,,,,,,,서울시설공단,,37.533398,126.8743925,,2021-07-30
114-2-000002,목동체비지,공영,노외,서울특별시 양천구 목동 908-26,서울특별시 양천구 목동 908-26,56,3,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,130,,,,,,,,서울시설공단,,37.5367495,126.878436,,2021-07-30
118-1-000003,문래1동,공영,노상,서울특별시 영등포구 문래동3가 54-12,서울특별시 영등포구 문래동3가 54-12,11,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,130,,,,,,,,서울시설공단,,37.5133616,126.895222,,2021-07-30
112-2-000001,미근동,공영,노외,서울특별시 서대문구 미근동 267-3,서울특별시 서대문구 미근동 267-3,27,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,0,,,,,,,,서울시설공단,,37.5622132,126.9661279,,2021-07-30
115-1-000001,방화로,공영,노상,서울특별시 강서구 방화동 796,서울특별시 강서구 공항동 796,59,3,미시행,평일+토요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,5,120,,,,,,,,서울시설공단,,37.5543098,126.8142394,,2021-07-30
115-2-000006,방화역(동),공영,노외,서울특별시 강서구 방화동 830-4,서울특별시 강서구 방화동 830-4,67,1,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,170,,,,,,,,서울시설공단,,37.5772544,126.8111004,,2021-07-30
115-2-000007,방화역(서),공영,노외,서울특별시 강서구 방화동 829-1,서울특별시 강서구 방화동 829-1,68,1,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,170,,,,,,,,서울시설공단,,37.5775313,126.8099617,,2021-07-30
115-2-000008,방화우체국,공영,노외,서울특별시 강서구 금낭화로26길 22,서울특별시 강서구 방화동 823,18,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,0,,,,,,,,서울시설공단,,37.5797572,126.8127804,,2021-07-30
101-1-000016,배오개길,공영,노상,서울특별시 중구 창경궁로 33-1,서울특별시 중구 예관동 22-1,21,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,680,,,,,,,,서울시설공단,,37.5653018,126.9958132,,2021-07-30
119-2-000003,보라매상업,공영,노외,서울특별시 동작구 신대방동 431-3,서울특별시 동작구 신대방동 431-3,65,3,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,5,130,,,,,,,,서울시설공단,,37.4903768,126.9211905,,2021-07-30
123-2-000002,복정역,공영,노외,서울특별시 송파구 장지동 561-9,서울특별시 송파구 장지동 561-9,363,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,170,,,,,,,,서울시설공단,02-3405-4075,37.4701887,127.1263393,,2021-07-30
120-1-000001,봉천복개3,공영,노상,서울특별시 관악구 신림동 1467-3,서울특별시 관악구 신림동 1467-3,62,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,130,,,,,,,,서울시설공단,,37.4878392,126.9288007,,2021-07-30
106-2-000001,봉화산역(남),공영,노외,서울특별시 중랑구 신내동 647,서울특별시 중랑구 신내동 647,88,1,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,5,80,,,,,,,,서울시설공단,,37.6163884,127.0897504,,2021-07-30
121-2-000001,사당노외,공영,노외,서울특별시 서초구 과천대로 950-18,서울특별시 서초구 방배동 507-1,184,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,400,,,,,,,,서울시설공단,02-3405-4078,37.4754044,126.9815541,,2021-07-30
102-1-000001,삼각지고가밑,공영,노상,서울특별시 용산구 백범로90길 34,서울특별시 용산구 문배동 12-1,16,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,,,,,,,,서울시설공단,,37.5371794,126.966715,,2021-07-30
100-2-000007,서린노외,공영,노외,서울특별시 종로구 종로 38,서울특별시 종로구 서린동 63,44,1,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,5,700,,,,,,,,서울시설공단,02-720-9862,37.5696864,126.9793009,,2021-07-30
110-2-000002,석계역,공영,노외,서울특별시 노원구 석계로9길 66,서울특별시 노원구 월계동 50-9,76,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,260,,,,,,,,서울시설공단,,37.6154405,127.0601497,,2021-07-30
123-1-000001,성내역(잠실나루역),공영,노상,서울특별시 송파구 신천동 11-1,서울특별시 송파구 신천동 11-1,28,2,미시행,평일+토요일+공휴일,08:00,18:00,09:00,15:00,00:00,00:00,혼합,5,250,,,,,,,,서울시설공단,,37.5171019,127.1028009,,2021-07-30
107-1-000001,성북초교,공영,노상,서울특별시 성북구 성북로 87,서울특별시 성북구 성북동 125-1,26,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,0,,,,,,,,서울시설공단,,37.5929305,126.9971267,,2021-07-30
100-2-000006,세종로,공영,노외,서울특별시 종로구 세종대로 지하189,서울특별시 종로구 세종로 80-1,1260,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,430,,,,,,,,서울시설공단,02-2290-6566,37.5733652,126.9736652,,2021-07-30
101-1-000009,소파로케이블카앞,공영,노상,서울특별시 중구 회현동1가 산 1-15,서울특별시 중구 회현동1가 산 1-15,3,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울시설공단,02-2290-6449,37.5559103,126.9817973,,2021-07-30
110-2-000001,수락산역,공영,노외,서울특별시 노원구 상계동 1268,서울특별시 노원구 상계동 1268,157,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,170,,,,,,,,서울시설공단,02-2290-6407,37.6789819,127.0536936,,2021-07-30
122-2-000001,수서역,공영,노외,서울특별시 강남구 수서동 735,서울특별시 강남구 수서동 735,649,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,320,,,,,,,,서울시설공단,02-3405-4076,37.4879747,127.0977265,,2021-07-30
119-2-000001,신대방역,공영,노외,서울특별시 동작구 대림로 2,서울특별시 동작구 신대방동 643-1,60,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,260,,,,,,,,서울시설공단,02-2290-6144,37.4875146,126.9108027,,2021-07-30
100-2-000001,신문로,공영,노외,서울특별시 종로구 새문안로 79,서울특별시 종로구 신문로1가 58-36,17,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,5,400,,,,,,,,서울시설공단,02-720-0964,37.5709645,126.9709258,,2021-07-30
115-2-000010,신방화역,공영,노외,서울특별시 강서구 마곡서1로 111-12,서울특별시 강서구 마곡동 739,199,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,170,,,,,,,,서울시설공단,02-3405-4581,37.5745447,126.8231232,,2021-07-30
105-2-000002,신설동,공영,노외,서울특별시 동대문구 난계로28길 16,서울특별시 동대문구 신설동 114-29,79,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,5,260,,,,,,,,서울시설공단,02-2232-6096,37.5724784,127.0220394,,2021-07-30
123-2-000003,신천유수지,공영,노외,서울특별시 송파구 오금로 1,서울특별시 송파구 신천동 14,221,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,260,,,,,,,,서울시설공단,02-414-6417,37.5217903,127.1010378,,2021-07-30
122-1-000002,압구정고가1,공영,노상,서울특별시 강남구 압구정로 지하172,서울특별시 강남구 신사동 668,19,1,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,500,,,,,,,,서울시설공단,,37.5235306,127.0261368,,2021-07-30
122-1-000003,압구정고가2,공영,노상,서울특별시 강남구 압구정로 지하172,서울특별시 강남구 신사동 668,19,1,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,500,,,,,,,,서울시설공단,,37.5235306,127.0261368,,2021-07-30
118-1-000005,양평동(동),공영,노상,서울특별시 영등포구 양평동5가 44-1,서울특별시 영등포구 양평동5가 44-1,6,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,130,,,,,,,,서울시설공단,,37.5397399,126.8880648,,2021-07-30
118-1-000006,여의서로,공영,노상,서울특별시 영등포구 여의도동 8-1,서울특별시 영등포구 여의도동 8-1,104,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,160,,,,,,,,서울시설공단,,37.528538,126.9280652,,2021-07-30
118-2-000003,영남,공영,노외,서울특별시 영등포구 영등포로34길 9,서울특별시 영등포구 영등포동4가 123,570,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,160,,,,,,,,서울시설공단,,37.5194349,126.9003849,,2021-07-30
122-1-000001,영동6교밑,공영,노상,서울특별시 강남구 대치동 512-1,서울특별시 강남구 대치동 512-1,39,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,09:00,15:00,유료,5,260,,,,,,,,서울시설공단,,37.4949108,127.0681488,,2021-07-30
118-2-000001,영등포구청역,공영,노외,서울특별시 영등포구 당산동3가 370-3,서울특별시 영등포구 당산동3가 370-3,137,1,미시행,평일+토요일+공휴일,05:00,01:00,05:00,01:00,05:00,01:00,유료,5,260,,,,,,,,서울시설공단,02-2290-6089,37.5242838,126.8932749,,2021-07-30
118-1-000007,영등포로터리,공영,노상,서울특별시 영등포구 영등포동1가 111-1,서울특별시 영등포구 영등포동1가 111-1,10,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,130,,,,,,,,서울시설공단,,37.517662,126.9085997,,2021-07-30
115-2-000009,영보빌딩,공영,노외,서울특별시 강서구 가양동 1480-10,서울특별시 강서구 가양동 1480-10,79,1,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,260,,,,,,,,서울시설공단,,37.5632834,126.8508669,,2021-07-30
103-1-000002,옥수역,공영,노상,서울특별시 성동구 옥수동 401-1,서울특별시 성동구 옥수동 401-1,40,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,170,,,,,,,,서울시설공단,,37.5421477,127.0149958,,2021-07-30
116-1-000007,온수역(남),공영,노상,서울특별시 구로구 경인로3길 지하64,서울특별시 구로구 온수동 51-26,44,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,170,,,,,,,,서울시설공단,,37.4918429,126.8219599,,2021-07-30
116-1-000008,온수역(북),공영,노상,서울특별시 구로구 온수동20-1,서울특별시 구로구 온수동 20-1,38,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,0,,,,,,,,서울시설공단,,37.492709,126.8192741,,2021-07-30
104-1-000001,올림픽대교(북),공영,노상,서울특별시 광진구 구의동 올림픽대교(하부),서울특별시 광진구 구의동 올림픽대교(하부),19,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,0,,,,,,,,서울시설공단,,37.5339619,127.1016861,,2021-07-30
102-2-000003,용산주차빌딩,공영,노외,서울특별시 용산구 새창로49길 42,서울특별시 용산구 한강로2가 12-9,561,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,300,,,,,,,,서울시설공단,02-2290-6014,37.534324,126.9632095,,2021-07-30
114-2-000001,웃우물,공영,노외,서울특별시 양천구 중앙로 310,서울특별시 양천구 신정동 943-25,79,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,220,,,,,,,,서울시설공단,02-2290-6311,37.5237545,126.8492188,,2021-07-30
