주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
109-5-000049,홍일주차장,민영,부설,서울특별시 도봉구 도봉로 468,서울특별시 도봉구 창동 655-20,4,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,0,,,민간사업자,02-7550-3907,37.64743,127.0344,,2017-04-30
109-4-000050,쌍문주차장,민영,노외,서울특별시 도봉구 창동 661-27,서울특별시 도봉구 창동 661-27,11,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,0,,,민간사업자,02-3169-8350,37.64945,127.03584,,2017-04-30
109-1-000001,도봉1동제3공영주차장,공영,노외,서울특별시 도봉구 도봉1동 470-4,서울특별시 도봉구 도봉1동 470-4,11,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.6782118,127.0373805,,2017-04-30
109-1-000001,도봉2동제3공영주차장,공영,노외,서울특별시 도봉구 도봉2동 639,서울특별시 도봉구 도봉2동 639,28,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.6803234,127.045755,,2017-04-30
109-1-000001,도봉2동제4공영주차장,공영,노외,서울특별시 도봉구 도봉2동 639,서울특별시 도봉구 도봉2동 639,72,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.6803234,127.045755,,2017-04-30
109-1-000001,도봉2동제5공영주차장,공영,노외,서울특별시 도봉구 도봉2동 639,서울특별시 도봉구 도봉2동 639,9,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.6803234,127.045755,,2017-04-30
109-1-000001,도봉2동제6공영주차장,공영,노외,서울특별시 도봉구 도봉2동 59-1,서울특별시 도봉구 도봉2동 59-1,13,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.6837626,127.046313,,2017-04-30
109-1-000001,도봉구견인보관소,공영,노외,서울특별시 도봉구 도봉2동 639,서울특별시 도봉구 도봉2동 639,23,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.6803234,127.045755,,2017-04-30
109-1-000001,방학2동제5공영주차장,공영,노외,서울특별시 도봉구 시루봉로 273,서울특별시 도봉구 방학동 599-7,28,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.6708113,127.0393217,,2017-04-30
109-2-000001,방학1동제1공영주차장,공영,노외,서울특별시 도봉구 도당로31길,서울특별시 도봉구 방학동 653-15,18,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.66938,127.04284,,2017-04-30
109-2-000002,쌍문3동제1공영주차장,공영,노외,서울특별시 도봉구 노해로60길,서울특별시 도봉구 방학동 684-4,8,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.65052,127.03459,,2017-04-30
109-2-000004,창1동제1공영주차장,공영,노외,서울특별시 도봉구 도봉로112길,서울특별시 도봉구 창동 657-37,42,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.647025,127.037192,,2017-04-30
109-2-000005,창2동제3공영주차장,공영,노외,서울특별시 도봉구 덕릉로55길,서울특별시 도봉구 창동 578-4,18,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.63841,127.0375,,2017-04-30
109-1-000006,도봉월드상가공영주차장,공영,노상,서울특별시 도봉구 마들로,서울특별시 도봉구 방학동 720-4,17,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,0,,,서울특별시 도봉구청,02-2091-4215,37.6681362,127.0471805,,2017-04-30
109-2-000007,창3동제1공영주차장,공영,노외,서울특별시 도봉구 우이천로4길,서울특별시 도봉구 창동 504-21,80,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.63287,127.04153,,2017-04-30
109-2-000008,도봉1동제1공영주차장,공영,노외,서울특별시 도봉구 시루봉로23다길,서울특별시 도봉구 도봉동 599-34,19,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.67488,127.04252,,2017-04-30
109-2-000009,창5동제1공영주차장,공영,노외,서울특별시 도봉구 도봉로126길,서울특별시 도봉구 창동 690-1,9,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.65249,127.0396,,2017-04-30
109-2-000010,방학2동제4공영주차장,공영,노외,서울특별시 도봉구 시루봉로,서울특별시 도봉구 방학동 600-13,34,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.66667,127.03375,,2017-04-30
109-2-000011,도깨비시장공영주차장,공영,노외,서울특별시 도봉구 방학로10길 51 (방학동),서울특별시 도봉구 방학동 632-1,81,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.66448,127.03396,,2017-04-30
109-2-000012,화학부대공영주차장,공영,노외,서울특별시 도봉구 시루봉로23길,서울특별시 도봉구 도봉동 132-1,135,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.67415,127.042,,2017-04-30
109-2-000013,방학1동제2공영주차장,공영,노외,서울특별시 도봉구 방학로4길,서울특별시 도봉구 방학동 684-4,9,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.66582,127.03917,,2017-04-30
109-2-000014,도봉2동제2공영주차장,공영,노외,서울특별시 도봉구 도봉로152가길,서울특별시 도봉구 도봉동 639,58,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,,,서울특별시 도봉구청,02-2091-4215,37.67228,127.04442,,2017-04-30
109-2-000015,창2동제2공영주차장,공영,노외,서울특별시 도봉구 덕릉로59차길,서울특별시 도봉구 창동 632-75,12,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.64113,127.03532,,2017-04-30
109-2-000016,쌍문3동제2공영주차장,공영,노외,서울특별시 도봉구 도봉로109길,서울특별시 도봉구 쌍문동 315-62,32,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.64925,127.02934,,2017-04-30
109-2-000017,도봉2동법조1타운공영주차장,공영,노외,서울특별시 도봉구 도봉로160길,서울특별시 도봉구 도봉동 624-105,164,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.67385,127.04648,,2017-04-30
109-2-000018,방학2동제2공영주차장,공영,노외,서울특별시 도봉구 도당로13다길,서울특별시 도봉구 방학동 632-14,30,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.66553,127.03361,,2017-04-30
109-1-000001,도봉권역 공영차고지,공영,노외,서울특별시 도봉구 도봉동 341-1,서울특별시 도봉구 도봉동 341-1,190,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,0,,,서울특별시,02-000-0000,37.6900054,127.0432522,,2017-04-30
109-1-000001,도봉산 주차장,공영,노외,서울특별시 도봉구 도봉동 282-26,서울특별시 도봉구 도봉동 282-26,194,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,0,,,서울특별시 민간위탁,02-000-0000,37.6875981,127.0406266,,2017-04-30
109-1-000001,도봉산역 환승주차장,공영,노외,서울특별시 도봉구 도봉동 288-19,서울특별시 도봉구 도봉동 288-19,364,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,0,,,서울특별시 시설관리공단,02-000-0000,37.6896638,127.0448008,,2017-04-30
109-1-000001,쌍문2동제4공영주차장,공영,노외,"서울특별시 도봉구 쌍문2동 708-18,19","서울특별시 도봉구 쌍문2동 708-18,19",17,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.6610954,127.0406278,,2017-04-30
109-1-000001,창동역 동측 주차장,공영,노외,서울특별시 도봉구 창동 1-9,서울특별시 도봉구 창동 1-9,534,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,0,,,서울특별시 시설관리공단,02-000-0000,37.6540342,127.048434,,2017-04-30
109-1-000001,창동역 서측 주차장,공영,노외,서울특별시 도봉구 창동 330,서울특별시 도봉구 창동 330,124,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,0,,,서울특별시 민간위탁,02-000-0000,37.6522104,127.0458531,,2017-04-30
109-2-000019,창2동제1공영주차장,공영,노외,서울특별시 도봉구 도봉로104길,서울특별시 도봉구 창동 623-42,19,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.64896,127.04336,,2017-04-30
109-2-000020,창2동제4공영주차장,공영,노외,서울특별시 도봉구 덕릉로55길,서울특별시 도봉구 창동 582-22,82,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.64129,127.03647,,2017-04-30
109-2-000021,쌍문2동제3공영주차장,공영,노외,서울특별시 도봉구 도봉로139길,서울특별시 도봉구 쌍문동 710-4,37,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.66107,127.03869,,2017-04-30
109-2-000022,방학2동제3공영주차장,공영,노외,서울특별시 도봉구 시루봉로15마길,서울특별시 도봉구 방학동 612-8,23,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.66807,127.03163,,2017-04-30
109-2-000023,방학2동제1공영주차장,공영,노외,서울특별시 도봉구 도당로13바길,서울특별시 도봉구 방학동 629-12,20,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.66721,127.03463,,2017-04-30
109-2-000024,쌍문4동제1공영주차장,공영,노외,서울특별시 도봉구 노해로53길,서울특별시 도봉구 쌍문동 137-139,12,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.65208,127.03084,,2017-04-30
109-2-000025,쌍문1동제1공영주차장,공영,노외,서울특별시 도봉구 우이천로38길,서울특별시 도봉구 쌍문동 460-103,29,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.6533,127.02226,,2017-04-30
109-2-000026,쌍문2동제1공영주차장,공영,노외,서울특별시 도봉구 노해로,서울특별시 도봉구 쌍문동 85-37,14,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.65128,127.03355,,2017-04-30
109-2-000027,쌍문1동제2공영주차장,공영,노외,서울특별시 도봉구 우이천로30길,서울특별시 도봉구 쌍문동 378-35,11,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.64858,127.02577,,2017-04-30
109-2-000028,쌍문2동제2공영주차장,공영,노외,서울특별시 도봉구 도봉로123길,서울특별시 도봉구 쌍문동 81-102,18,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.65319,127.03353,,2017-04-30
109-4-000029,도봉2동법조2타운공영주차장,공영,노외,서울특별시 도봉구 도봉로160길,서울특별시 도봉구 도봉동 624-105,64,5,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,,,,,50000,카드결제,,서울특별시 도봉구청,02-2091-4215,37.67425,127.04625,,2017-04-30
