주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
106-2-000013,까치공원,공영,노외,서울특별시 중랑구 사가정로49길56,서울특별시 중랑구 면목동 570,90,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,,,60000,신용카드,,중랑구시설관리공단,02-438-7210,37.58350827,127.086969,,2025-08-25
106-2-000015,중랑초교,공영,노외,서울특별시 중랑구 봉우재로6길26,서울특별시 중랑구 면목동 192-1,77,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,,,60000,신용카드,,중랑구시설관리공단,02-438-7210,37.58966282,127.0755035,,2025-08-25
106-2-000016,면목5동,공영,노외,,서울특별시 중랑구 면목동 162-22,67,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,,,60000,신용카드,,중랑구시설관리공단,02-438-7210,37.58298757,127.0800613,,2025-08-25
106-2-000018,망우3동,공영,노외,서울특별시 중랑구 겸재로61길 40,서울특별시 중랑구 망우동 529-2,55,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,,,60000,신용카드,,중랑구시설관리공단,02-438-9145,37.59189966,127.0949182,,2025-08-25
106-2-000019,중화2동1.2.3.4,공영,노외,"서울특별시 중랑구 중랑천로30길, 중랑천로14길","서울특별시 중랑구 중화동 73-5, 73-4, 73-3, 73-10",372,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,,,60000,신용카드,,중랑구시설관리공단,02-491-4887,37.59827687,127.0734828,,2025-08-25
106-2-000020,면목유수지,공영,노외,서울특별시 중랑구 동일로 566,서울특별시 중랑구 면목동 168-2,567,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,,,60000,신용카드,,중랑구시설관리공단,02-438-9145,37.58094415,127.0799363,,2025-08-25
106-2-000021,"중랑역 제1, 2",공영,노외,서울특별시 중랑구 중랑역로 9,서울특별시 중랑구 중화동 73-7,217,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,,,60000,신용카드,,중랑구시설관리공단,02-438-9145,37.5948241,127.075729,,2025-08-25
106-2-000022,봉화산역,공영,노외,서울특별시 중랑구 신내로 208,서울특별시 중랑구 신내동 640,100,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,50,5,50,,,50000,신용카드,,중랑구시설관리공단,02-438-9145,37.61700015,127.0931176,,2025-08-25
106-2-000023,동부시장,공영,노외,서울특별시 중랑구 동일로 109길 35,서울특별시 중랑구 면목동 183-14,129,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,,,60000,신용카드,,중랑구시설관리공단,02-438-9145,37.59144962,127.078206,,2025-08-25
106-2-000024,"망우역사 1,2,3",공영,노외,서울특별시 중랑구 망우로91길 2,"서울특별시 중랑구 망우동 산 57-1, 산 52-2, 산 56",121,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,,,60000,신용카드,,중랑구시설관리공단,02-491-4887,37.59835362,127.1148164,,2025-08-25
106-2-000025,봉화산역(남),공영,노외,,서울특별시 중랑구 신내동 647,86,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,80,5,80,,,42000,신용카드,,중랑구시설관리공단,02-491-4887,37.61642416,127.0919550282,,2025-08-25
106-2-000026,"중랑캠핑숲 1,2,3",공영,노외,,"서울특별시 중랑구 망우동 56, 71-3, 산30-63",127,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,,,60000,신용카드,,중랑구시설관리공단,02-491-4888,37.6068612805,127.1106971521,,2025-08-25
106-2-000027,중화1동,공영,노외,서울특별시 중랑구 동일로136나길 14,서울특별시 중랑구 중화동 29-2,230,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,100,5,100,,,60000,신용카드,,중랑구시설관리공단,02-438-7210,37.60272995,127.0816473,,2025-08-25
