주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
114-1-000011,법안정사,공영,노상,,서울특별시 양천구 목동 907-1,38,3,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,5,150,,9000,100000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.535439,126.877953,,2024-05-20
114-1-000012,부영그린,공영,노상,,서울특별시 양천구 목동 908-35,17,3,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,5,150,,9000,100000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.536811,126.881493,,2024-05-20
114-1-000013,현대41타워 옆,공영,노상,,서울특별시 양천구 목동 917-2,24,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,혼합,5,150,5,150,,12000,,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.527803,126.875162,,2024-05-20
114-1-000014,한국통신,공영,노상,,서울특별시 양천구 목동 924-1,28,3,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,5,150,,12000,100000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.528215,126.871319,,2024-05-20
114-1-000015,한전뒷길,공영,노상,,서울특별시 양천구 신정동 319-25,24,3,미시행,평일+토요일,09:00,19:00,09:00,13:00,00:00,00:00,혼합,5,150,5,150,,12000,70000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.519832,126.869232,,2024-05-20
114-1-000016,양천공원옆(전기차충전소),공영,노상,,서울특별시 양천구 신정동 320-3,11,3,미시행,평일+토요일,09:00,19:00,09:00,13:00,00:00,00:00,혼합,5,150,5,150,,12000,70000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.5187998670,126.869218,,2024-05-20
114-1-000017,양천구청,공영,노상,,서울특별시 양천구 신정동 321-3,70,3,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,5,150,,9000,70000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.517265,126.867026,,2024-05-20
114-2-000001,신정교 주차장,공영,노외,,서울특별시 양천구 신정동 871-3,285,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,서울특별시 양천구청 공원녹지과,02-2620-3592,37.518377,126.877689,,2024-05-20
114-2-000002,한마음,공영,노외,,서울특별시 양천구 목동 914-5,280,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,150,5,150,,,70000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.530553,126.877866,,2024-05-20
114-2-000003,바람개비,공영,노외,,서울특별시 양천구 목동 919-8,186,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5,150,,9000,100000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.530443,126.874295,,2024-05-20
114-2-000004,신정네거리,공영,노외,서울특별시 양천구 중앙로45길 19,서울특별시 양천구 신정동 1326-6,84,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.521105,126.850740,,2024-05-20
114-2-000005,목동,공영,노외,서울특별시 양천구 목동동로 316-10,서울특별시 양천구 목동 915,894,3,미시행,평일+토요일+공휴일,07:00,22:00,08:00,19:00,08:00,19:00,혼합,5,150,5,150,,10000,100000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.529393,126.879105,,2024-05-20
114-2-000006,양천사회단체봉사센터,공영,노외,서울특별시 양천구 목동서로 131,서울특별시 양천구 목동 905-29,21,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5,150,,,100000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.531823,126.875401,,2024-05-20
114-2-000008,목2동 월촌,공영,노외,,서울특별시 양천구 목동 525,85,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.545977,126.874609,,2024-05-20
114-2-000009,목3동 해운,공영,노외,서울특별시 양천구 목동중앙남로14가길 39,서울특별시 양천구 목동 711-6,64,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.542031,126.865111,,2024-05-20
114-2-000010,한두,공영,노외,,서울특별시 양천구 목동 610-5,33,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.548771,126.866172,,2024-05-20
114-2-000011,도서관,공영,노외,,서울특별시 양천구 목동 905-32,48,3,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,5,150,,9000,100000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.533463,126.876594,,2024-05-20
114-2-000012,광장,공영,노외,,서울특별시 양천구 목동 907-19,42,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5,150,,,100000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.535438,126.879351,,2024-05-20
114-2-000013,우리,공영,노외,,서울특별시 양천구 목동 907-8,39,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5,150,,,100000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.536671,126.879208,,2024-05-20
114-2-000014,목동타운홀,공영,노외,서울특별시 양천구 목동동로 345,서울특별시 양천구 목동 905-21,23,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5,150,,,100000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.532926,126.876896,,2024-05-20
114-2-000015,가로공원,공영,노외,서울특별시 양천구 가로공원로 133,서울특별시 양천구 신월동 263,376,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,150,5,150,,,70000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.536725,126.830828,,2024-05-20
114-2-000016,곰달래,공영,노외,서울특별시 양천구 곰달래로10길 4,서울특별시 양천구 신월동 226-9,108,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.529539,126.836015,,2024-05-20
114-2-000017,마을마당,공영,노외,서울특별시 양천구 곰달래로3길 13,서울특별시 양천구 신월동 129-6,114,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.530475,126.833012,,2024-05-20
114-2-000018,신영시장,공영,노외,,서울특별시 양천구 신월동 114-16,23,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,혼합,5,150,5,150,,9000,,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.533088,126.836284,,2024-05-20
114-2-000019,당곡,공영,노외,,서울특별시 양천구 신월동 482-11,45,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.524363,126.845025,,2024-05-20
114-2-000020,신우,공영,노외,,서울특별시 양천구 신월동 166-23,107,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.534498,126.828575,,2024-05-20
114-2-000021,능골,공영,노외,,서울특별시 양천구 신월동 152-38,61,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.533173,126.824559,,2024-05-20
114-2-000024,법마을,공영,노외,,서울특별시 양천구 신정동 1018-3,18,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.521636,126.860547,,2024-05-20
114-2-000025,다락골,공영,노외,서울특별시 양천구 중앙로29길 41,서울특별시 양천구 신정동 1158-1,101,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.516131,126.849601,,2024-05-20
114-2-000026,신월3동,공영,노외,,서울특별시 양천구 신월동 170-6,161,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.532717,126.828598,,2024-05-20
114-2-000027,어울림,공영,노외,,서울특별시 양천구 신정동 318-2,32,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5,150,,,100000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.522152,126.869272,,2024-05-20
114-2-000028,문화회관 지하,공영,노외,서울특별시 양천구 목동서로 367,서울특별시 양천구 신정동 322,93,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5,150,,,70000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.516521,126.863346,,2024-05-20
114-2-000029,문화회관동측,공영,노외,,서울특별시 양천구 신정동 322-5,80,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5,150,,9000,70000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.517019,126.863847,,2024-05-20
114-2-000030,하늘,공영,노외,,서울특별시 양천구 신정동 323-33,30,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5,150,,,100000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.515221,126.861494,,2024-05-20
114-2-000031,밝은빛,공영,노외,,서울특별시 양천구 신정동 323-18,21,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5,150,,,100000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.516217,126.861336,,2024-05-20
114-2-000032,누리,공영,노외,,서울특별시 양천구 신정동 323-13,20,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5,150,,,70000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.515383,126.862641,,2024-05-20
114-2-000033,문화회관서측,공영,노외,,서울특별시 양천구 신정동 323-25,23,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5,150,,,70000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.516383,126.862569,,2024-05-20
114-2-000034,신정7동 한사랑교회 앞,공영,노외,,서울특별시 양천구 신정동 324-11,88,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5,150,,9000,,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.514938,126.860059,,2024-05-20
114-2-000035,해맞이,공영,노외,,서울특별시 양천구 신월동 987,249,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.520542,126.834388,,2024-05-20
114-2-000036,목사랑시장 고객주차장,공영,노외,,서울특별시 양천구 목동 723-8,24,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,혼합,5,150,5,150,,9000,,신용카드,,서울특별시 양천구청 일자리경제과,02-2620-4826,37.538968,126.865489,,2024-05-20
114-2-000037,서서울,공영,노외,,서울특별시 양천구 신월동 267-8,70,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.528116,126.831899,,2024-05-20
114-2-000038,여울,공영,노외,서울특별시 양천구 가로공원로 72,서울특별시 양천구 신월동 151-5,76,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.535040,126.824150,,2024-05-20
114-2-000039,목3동 등마루,공영,노외,,서울특별시 양천구 목동 965-2,100,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.545483,126.865192,,2024-05-20
114-2-000040,경창시장,공영,노외,,서울특별시 양천구 목동 723-8,32,3,미시행,평일,00:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5,150,,,,신용카드,,서울특별시 양천구청 일자리경제과,02-2620-4826,37.538970,126.865489,,2024-05-20
114-2-000041,깨비시장 고객주차장,공영,노외,서울특별시 양천구 등촌로 208,서울특별시 양천구 목동 614-3,54,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,150,5,150,,,100000,신용카드,,서울특별시 양천구청 일자리경제과,02-2620-4826,37.548340,126.863652,,2024-05-20
