주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
108-2-000009,우이동,공영,노외,서울특별시 강북구 삼양로155길 33,서울특별시 강북구 우이동 105-2,82,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,24,10000,60000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6567143,127.0115891,Y,2025-04-25
108-2-000019,삼양마을공원,공영,노외,서울특별시 강북구 삼양로47길 15,서울특별시 강북구 미아동 748-2,95,3,미시행,평일+토요일,00:00,23:59,00:00,23:59,00:00,00:00,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.622899,127.0182175,Y,2025-04-25
108-1-000028,큰마을길,공영,노상,서울특별시 강북구 삼양로54길 133,서울특별시 강북구 송천동 327-5번지,41,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6236738,127.0252208,N,2025-04-25
108-2-000012,은혜,공영,노외,서울특별시 강북구 삼양로67길 16,서울특별시 강북구 미아동 791-1049,20,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,24,10000,60000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6279612,127.0169821,Y,2025-04-25
108-2-000017,수유일공원,공영,노외,서울특별시 강북구 삼양로79길 5,서울특별시 강북구 수유동 605-407,91,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6306612,127.0174444,Y,2025-04-25
108-2-000023,색동공원,공영,노외,서울특별시 강북구 삼양로80나길 56,서울특별시 강북구 수유동 49-7,80,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6333382,127.0206239,Y,2025-04-25
108-2-000003,인수동,공영,노외,서울특별시 강북구 삼양로92길 34,서울특별시 강북구 인수동 126번지,73,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6361708,127.0185347,Y,2025-04-25
108-2-000010,청암,공영,노외,서울특별시 강북구 솔매로22가길 20,서울특별시 강북구 미아동 791-1694,47,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,24,10000,60000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6247155,127.0154205,Y,2025-04-25
108-2-000011,삼양시장길,공영,노외,서울특별시 강북구 솔매로7가길 33,서울특별시 강북구 미아동 791-1429,43,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,24,10000,60000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6258661,127.015692,Y,2025-04-25
108-2-000018,대지시장길,공영,노외,서울특별시 강북구 솔샘로 243-8,서울특별시 강북구 미아동 703-8,47,3,미시행,평일+토요일,00:00,23:59,00:00,23:59,00:00,00:00,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6201434,127.0202413,Y,2025-04-25
108-1-000035,으뜸공원(무인),공영,노상,서울특별시 강북구 솔샘로 67,서울특별시 강북구 미아동 317번지,76,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.620006,127.0285111,N,2025-04-25
108-1-000033,빨래골,공영,노상,서울특별시 강북구 수유로 30,서울특별시 강북구 수유동 49-27,35,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6334583,127.0193948,N,2025-04-25
108-1-000027,나눔터길,공영,노상,서울특별시 강북구 수유로 47,서울특별시 강북구 인수동 605-28번지,48,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6351482,127.0191574,N,2025-04-25
108-2-000020,송천동,공영,노외,서울특별시 강북구 숭인로7나길 23,서울특별시 강북구 미아동 439-138,59,5,미시행,평일+토요일,00:00,23:59,00:00,23:59,00:00,00:00,유료,5,150,5,150,24,10000,60000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6145633,127.025127,Y,2025-04-25
108-2-000022,어울림소공원,공영,노외,서울특별시 강북구 오현로 56,서울특별시 강북구 미아동 4,45,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6184131,127.0364771,Y,2025-04-25
108-2-000013,번2동,공영,노외,서울특별시 강북구 오현로21길 6,서울특별시 강북구 번동 148-140,20,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,150,5,150,24,10000,60000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6267046,127.0365901,Y,2025-04-25
108-2-000006,번동햇살,공영,노외,서울특별시 강북구 오현로21길 84,서울특별시 강북구 번2동 148-380번지,187,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,24,10000,60000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6251004,127.0334059,Y,2025-04-25
108-2-000001,송중동,공영,노외,서울특별시 강북구 월계로7길 36,서울특별시 강북구 미아동 48-1,54,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6116327,127.0335871,Y,2025-04-25
108-2-000014,구세군길,공영,노외,서울특별시 강북구 인수봉로20가길 21,서울특별시 강북구 미아동 791-1364,87,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,5,150,5,150,24,10000,60000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6260722,127.0134696,Y,2025-04-25
108-2-000036,장미원시장,공영,노외,서울특별시 강북구 인수봉로78길 24,서울특별시 강북구 수유동 294-13,152,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,24,10000,80000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.64414204,127.0124546,Y,2025-04-25
108-2-000008,수송초등학교,공영,노외,서울특별시 강북구 한천로124길 14,서울특별시 강북구 번동 456,185,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.637324,127.0332067,Y,2025-04-25
108-2-000002,시범,공영,노외,서울특별시 강북구 한천로139가길 10,서울특별시 강북구 수유동 190-11,45,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,5,250,24,20000,150000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6399548,127.0257737,Y,2025-04-25
108-1-000034,구청앞,공영,노상,서울특별시 강북구 한천로 139,서울특별시 강북구 수유동 191번지,21,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,250,5,250,24,20000,150000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.622054,127.031151,N,2025-04-25
108-1-000032,가오천,공영,노상,서울특별시 강북구 한천로150길 46,서울특별시 강북구 수유동 181-1,60,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,200,5,200,24,10000,100000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6436141,127.0251254,N,2025-04-25
108-2-000024,수유2동,공영,노외,서울특별시 강북구 한천로160길 40,서울특별시 강북구 수유동 660-30,62,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5,150,5,150,24,10000,60000,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6460297,127.0218735,Y,2025-04-25
